smiles,ChEMBL_ID,activity_IC50,binding_score
CN1CCN(CCCN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc23)CC1,CHEMBL4165032,5600.0,-11.20906
Cc1cc(cc2[nH]c(nc12)-c1c(NCC(O)c2cccc(Cl)c2)cc[nH]c1=O)-n1ccnc1,CHEMBL231306,,-12.29774
CCN(CC)CCN(Cc1ccc(cc1)-c1ccc(Cl)cc1)C(=O)Cn1cc(CC)c(=O)nc1SCc1ccc(F)cc1,CHEMBL273503,14000.0,-8.12976
Clc1ccc(cc1)C1(CC1)c1nnc2c(cccn12)C1CC1,CHEMBL3318978,20000.0,-10.6508
COc1ccc(cc1)C1=NC(C(C(=O)Nc2ccc3[nH]ncc3c2)=C(C)N1)c1ccc(Cl)cc1F,CHEMBL520828,200.0,-6.45013
CN(C[C@H]1Cc2ncccc2CN1)[C@H]1CCCc2cccnc12,CHEMBL5079518,2800.0,-10.48693
CN(C[C@@H]1Cc2ncccc2CN1)[C@H]1CCCc2cccnc12,CHEMBL5087754,2700.0,-10.84566
CN1CC=CCC(C1)c1ccc(Cl)c(C)c1,CHEMBL2326684,18000.0,-8.57724
C(COc1ccc(cc1)N1CCCCC1)CN1CCC(Cc2c[nH]cn2)CC1,CHEMBL379885,1000.0,-10.80688
N.C[C@H](Cn1cnc2c(N)ncnc12)OCP(O)(=O)OCCCOCCCCCCCCCCCCCCCC(F)(F)F,CHEMBL5092626,20000.0,-7.87536
CN(C[C@H]1Cc2c(CN1)cccc2N1C[C@@H]2CNC[C@@H]2C1)[C@H]1CCCc2cccnc12,CHEMBL4853570,7810.0,-11.48802
CN(C[C@H]1Cc2c(CN1)cccc2N1CCN(CC1)c1ncccn1)[C@H]1CCCc2cccnc12,CHEMBL4167145,508.0,-9.96733
C[C@@H]1CCCN1CCc1ccc(cc1)-c1ccc(=O)n(n1)-c1ccc(F)cc1,CHEMBL1917468,30000.0,-10.58116
OCC[C@@]1(CCCCNC1)c1ccc(Cl)c(Cl)c1,CHEMBL2326695,18000.0,-8.58446
Fc1ccc(F)c(O[C@H]([C@H]2CCNC2)c2ccccc2)c1Cl,CHEMBL2338048,3981.07,-9.86285
CS(O)(=O)=O.CS(O)(=O)=O.COc1ccc2n(cc(CN3CCN(C)CC3)c2c1)S(=O)(=O)c1ccc(F)cc1,CHEMBL4073586,12590.0,-10.09874
Cc1ccc(NC(=O)c2ccnc(c2)C(F)(F)F)cc1-c1ccc2NC(=O)CC3(CCOCC3)Oc2c1,CHEMBL5087151,30000.0,-7.49771
COc1ccc(cc1)C#Cc1ccc(C(=O)N2CCC[C@@H](O)C2)c(F)c1,CHEMBL2385886,30000.0,-6.32918
CC(C)NNC(=O)c1ccncc1,CHEMBL92401,,-6.69546
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1,CHEMBL1513,,-12.30115
c1csc(c1)-c1cccnc1,CHEMBL179618,400000.0,-6.54092
Cn1ccnc1C(O)C=C(c1ccccc1)c1ccccc1,CHEMBL381386,15000.0,-9.76254
Cl.CCN[C@@H]1CCC=C([C@H]1CNc1cc(F)c(cc1Cl)S(=O)(=O)Nc1nccs1)c1ccc(F)cc1,CHEMBL4212007,14100.0,-10.28734
OCC[C@]1(CCCNC1)c1cc2ccccc2o1,CHEMBL2321994,,-9.02821
OCC[C@@]1(CCCNC1)c1cc2ccccc2o1,CHEMBL2321993,20000.0,-9.05907
CS(=O)(=O)NCc1nc2cnc3[nH]ccc3c2n1[C@@H]1C[C@H]2CC[C@@H]1C2,CHEMBL2206059,10000.0,-9.93617
N.C[C@H](Cn1cnc2c(N)ncnc12)OCP(O)(=O)OCCCOCCCCCCCCCCCCCC#CC(F)(F)F,CHEMBL5073369,20000.0,-8.38065
Cc1cc(cc2[nH]cc(C(=O)OCC34CCN(CC3)CC4)c12)C#N,CHEMBL3923319,10000.0,-9.83987
CCCC1(CCC)C[C@@H](NC(=O)Nc2cccc3cnc(C)cc23)c2cccc(F)c2O1,CHEMBL3326580,20000.0,-11.54801
Fc1cccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)c1,CHEMBL3310485,4000.0,-9.82938
CN(C(c1ccccc1)c1ccc(Cl)cc1)C(=O)Cn1ccnc1,CHEMBL5089882,2500.0,-9.45173
COc1ccc(cc1)C(NC(=O)c1cnc(nc1O)-c1cccnn1)c1ccc(OC)cc1,CHEMBL4783524,60000.0,-7.1985
COc1ccc2[nH]c(SCc3ccc(cc3)C(C)(C)C)nc2c1,CHEMBL2018918,1360.0,-10.03422
COc1ccc2[nH]c(SCc3ccc(OCc4ccccc4)cc3)nc2c1,CHEMBL2018926,120.0,-10.48505
Fc1cnc(NS(=O)(=O)c2cc(F)c(OC[C@H]3CNCC[C@@H]3c3ccc(Cl)cc3)cc2F)nc1,CHEMBL3325551,10000.0,-10.13115
CNC(=O)c1c(-c2ccccn2)c(nc2cccc(F)c12)[C@H](C)Nc1ncnc(N)c1C#N,CHEMBL4443843,27000.0,-9.8729
C[C@]1(C=CSC(N)=N1)c1cc(NC(=O)c2ccc(cn2)C#N)ccc1F,CHEMBL3916243,15000.0,-10.46073
CC1Cc2cc(Cl)ccc2C(=O)N1c1cccnc1,CHEMBL4641568,50000.0,-9.46252
COc1ccc2[C@@H](C(C)C)N(CCc2c1)C(=O)CNCC1(O)CCCCC1,CHEMBL3593759,37000.0,-9.76844
Cl.NC[C@H]1CC[C@@H](CC1)C(=O)Oc1ccc(CCC(O)=O)cc1,CHEMBL502896,,-9.39395
CC(C)Oc1cc(Nc2ncc(c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)-c2ccc3ccccc3n2)ccn1,CHEMBL3601070,50000.0,-11.51141
CC(C)Cn1c2ccc(Nc3ncccn3)cc2c2c3CNC(=O)c3c3-c4cn(C)nc4CCc3c12,CHEMBL2010872,30000.0,-7.1009
CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@@H]([C@@H]1O)C(=O)N(C1CC1)c1ccc(cn1)C(C)C,CHEMBL3318957,30000.0,-9.32396
CC(C)(CCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc12)CNC1CCC(C)(C)CC1,CHEMBL4086662,2220.0,-11.80913
NCc1ccc(CN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc23)cc1,CHEMBL4078260,48.0,-12.196
C(NC1CCOCC1)c1ccc(CN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc23)cc1,CHEMBL4089531,507.0,-11.08761
C(NCc1ccccn1)c1ccc(CN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc23)cc1,CHEMBL4072645,377.0,-11.10713
FC1(F)CCC(CC1)NC\\C=C\\CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc12,CHEMBL4094123,1450.0,-12.21558
C(NC1CCOCC1)C=CCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc12,CHEMBL4075205,2610.0,-11.83693
CC(C)(CCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc12)CNC1CCC(F)(F)CC1,CHEMBL4094400,2040.0,-12.33584
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,CHEMBL386630,,-11.55438
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12,CHEMBL4849329,10000.0,-10.71833
CCN(CC)C(=O)c1ccc(cc1)C1CC2(CCNCC2)Oc2ccccc12,CHEMBL557121,6200.0,-9.99252
Cc1cn(cn1)-c1ccc(Nc2nc3C(CCCc3s2)c2ccccc2)cc1Cl,CHEMBL1915573,200.0,-12.4601
CC(C)Cc1ccc(cc1)[C@H](C)C(O)=O,CHEMBL175,,-8.0716
COc1ccc(-c2nc(C(=O)NCc3ccc(F)cc3F)c(o2)[C@H](C)N)c2ccc(nc12)C(F)(F)F,CHEMBL2012228,8000.0,-7.61939
C(N1CCC(CC1)c1nc(cs1)-c1cc2ccccc2o1)c1nc2cnccc2[nH]1,CHEMBL5086239,450.0,-10.51461
CC(C)Nc1nc2cnc(C)cc2nc1N1CCC(CC1)Oc1ccc(F)cc1F,CHEMBL4789388,3981.07,-11.17224
CC(=O)N1Cc2nc(N3CCC(CC3)Oc3ccc(F)cc3F)c(NC3CC3)nc2C=C1,CHEMBL5077087,6309.57,-11.26379
Fc1ccc(cn1)-n1ncc(n1)C(=O)N[C@@H](Cc1ccc(OC(F)(F)F)c(Cl)c1)C(=O)NC1(CC1)C#N,CHEMBL4060895,1000.0,-10.33842
C[C@H]1N(CCc2c1nnn2-c1cc(F)ccn1)C(=O)c1cccc(c1Cl)C(F)(F)F,CHEMBL4094806,10000.0,-12.27065
Fc1cccc(c1)S(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3nccc(C#N)c23)c1F,CHEMBL3979607,10000.0,-11.54073
Cc1cnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4cc(F)ccc4F)c3F)c2c1,CHEMBL3986998,10000.0,-12.01549
Clc1cccc(\\C=C\\C(=O)c2ccc[nH]2)c1,CHEMBL3735451,14000.0,-8.72268
COc1cccc(c1)[C@@H](C)NC(=O)c1ccc(cc1)-c1ccnnc1,CHEMBL4584824,20000.0,-11.33547
C[C@@H]1CCCN1CCCOc1ccc(cc1)C(=O)CN1CCOCC1,CHEMBL1951055,30000.0,-9.05028
Cc1cccc2n(Cc3cccc(c3C#N)C(F)(F)F)c(=O)n(C[C@H]3CC[C@@H](CC3)C(O)=O)c(=O)c12,CHEMBL4761298,100000.0,-12.10092
Clc1ccccc1C(=O)N1CCC(Cc2ccccc2)CC1,CHEMBL1909048,,-11.12543
Cc1cnc(Nc2ccnn2C)nc1-c1cc2CN([C@H](CO)c3cccc(Cl)c3)C(=O)n2c1,CHEMBL5070887,5000.0,-9.13355
CCOC(=O)c1ccc(N)cc1,CHEMBL278172,,-6.59637
Cc1cnc(Nc2cnn(c2)C(F)F)nc1N1CCC2(CCNC2=O)CC1,CHEMBL5077096,100000.0,-11.06779
Cl.OC(=O)CNC(=O)c1c(O)cc(CCc2ccccc2)n2ncnc12,CHEMBL4166742,100000.0,-10.43013
O=C(N1CCOCC1)c1ccc(cc1)-c1ccc2ncc(-c3ccc(cc3)C#N)n2c1,CHEMBL4211649,20000.0,-7.77798
CN(C)C1CCN(CC1)C(=O)c1ccc(cc1)-c1cn2c(cnc2cn1)-c1ccc(cc1)C#N,CHEMBL4208246,20000.0,-6.78082
Cc1ccoc1C(=O)Nc1ccc(N2C(=O)c3ccncc3C2=O)c(Cl)c1,CHEMBL3628115,30000.0,-8.91231
Cl.Fc1cc(cc(F)c1Nc1ccnc(Nc2ccc(cc2)C#N)n1)-c1ccncc1,CHEMBL5087635,30000.0,-10.54429
CC(C)Oc1ccc(Nc2nc(=O)n(CCC(O)=O)c(=O)n2Cc2ccc(C)cc2)cc1Cl,CHEMBL4748113,20000.0,-10.2369
CCn1c(nc2c(N[C@H]3CCN(C3)C(=O)C3CC3)ncnc12)-c1cnc(C)nc1,CHEMBL4853960,50000.0,-10.11114
Cc1ccc(Cn2c(nc3ccccc23)C2CNCCO2)cc1C,CHEMBL1935443,4900.0,-11.00758
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2ccc(OCCCN3CCOCC3)nc2)c1F,CHEMBL3896039,10000.0,-9.31195
COCCCN1CCN(CC1)[C@H]1CC[C@@H](CC1)n1nc(-c2ccc3nc(Cc4ccccc4OC)[nH]c3c2)c2c(N)ncnc12,CHEMBL443098,1600.0,-6.78642
Fc1ccc(cn1)-c1ccsc1,CHEMBL179005,199000.0,-7.20723
CN1C[C@H](c2ccccc2)c2cccc(N)c2C1,CHEMBL400964,,-9.25189
O=C(N1CCCC1)c1ccc(cc1)C1=CC2(CCNCC2)Oc2ccccc12,CHEMBL564922,4700.0,-11.39524
COc1cc(CC(=O)Nc2cc(nc(n2)-c2ccc(C)o2)-n2nc(C)cc2C)cc(OC)c1,CHEMBL257670,5000.0,-9.44365
Clc1cccc(c1)-c1nc(cn1-c1ccnc(N[C@@H]2CCN(C2)C(=O)c2nccs2)n1)C1CC1,CHEMBL4875016,10000.0,-11.26971
Nc1ccc(CNC(=O)Nc2ccc(cc2)S(=O)(=O)c2ccccc2)cn1,CHEMBL2393183,10000.0,-9.40426
CN1CC(c2ccccc2)c2cccc(N)c2C1,CHEMBL273575,20000.0,-9.24907
O=C(NC1(CC1)C#N)[C@@H]1CCCC[C@H]1C(=O)N1CCN(CC1)c1nc2ccccc2s1,CHEMBL2070937,31622.78,-9.26247
CC(C)(C)S(=O)(=O)c1ccc2[nH]c(nc2c1)-c1ccc(=O)n(c1)-c1ccccc1,CHEMBL2070159,20000.0,-9.04891
CCS(=O)(=O)c1ccc2[nH]c(nc2c1)-c1cccc(-c2ccccc2)c1Cl,CHEMBL2070149,18000.0,-10.37033
COc1cnc(nc1NCc1ccc(F)cc1C(F)(F)F)-c1ccccn1,CHEMBL2070134,5000.0,-10.78525
COc1cc2CCN3CC[C@@](O)(C[C@@H]3c2cc1O)c1ccc(OC(F)(F)F)cc1,CHEMBL2335736,840.0,-10.16482
COC(=O)N1CCN(CC(=O)c2ccc(OCCCN3CCC[C@H]3C)cc2)CC1,CHEMBL2036653,30000.0,-9.27098
Cl.CSc1nc(C)cc(n1)C(=O)NCCN1CCN(CC1)c1cccc(C)c1C,CHEMBL1271930,20000.0,-10.08901
C1NCC(CC=C1)c1cc2ccccc2o1,CHEMBL2326690,7800.0,-9.03833
Cl.NC(=O)[C@@H]1CC[C@@H](N1)c1ccc(OCc2ccccc2F)cc1,CHEMBL3544912,100000.0,-9.84137
Nc1ccc(cn1)-c1cnc(NC(=O)CN(Cc2ccccc2)C(=O)c2ccncc2)s1,CHEMBL2397304,2600.0,-10.73505
NS(=O)(=O)c1ccc(O[C@@H]2[C@H](Cc3ccccc23)N2CCCC2)c(Cl)c1Cl,CHEMBL3977928,400.0,-10.7986
CCS(=O)(=O)c1ccc2[nH]c(nc2c1)-c1ccnc(c1)-c1ccccc1,CHEMBL2070157,20000.0,-9.94588
OC(=O)c1ccc(cc1)-c1c(\\C=C\\c2ccc3ccccc3n2)nc2c(ccnn12)N1CCOCC1,CHEMBL3919436,10000.0,-7.23281
CC(C)CS(=O)(=O)n1ccc2c(cc(nc12)N1CCNCC1)-c1ccc(cc1)C(F)(F)F,CHEMBL3799529,10000.0,-11.18408
CCCN(CCC)C(=O)C(CCC(O)=O)NC(=O)c1ccccc1,CHEMBL316561,,-8.88631
Cn1c2ncc(cc2n(CC(=O)N2CCC2)c1=O)-c1ccc(s1)C(F)(F)F,CHEMBL4779889,15000.0,-10.74322
C[C@H]1C[C@H](C[C@@H](O)[C@]1(C)O)c1ccncc1NC(=O)c1nc(ncc1N)-c1c(F)cccc1F,CHEMBL4758068,9900.0,-12.27838
CCCN(C)CCC1=C(Cc2cnccn2)c2ccccc2C1,CHEMBL1669406,973.0,-9.33331
C[C@H](C1=C(CCN(C)C)Cc2ccccc12)c1cnccn1,CHEMBL556506,10000.0,-9.43002
[Na+].CCOc1ccc(cn1)-c1ccc(c(CN(CC)C(=O)C2CC2)c1)-c1cc(CC([O-])=O)ccc1OC,CHEMBL1668898,50000.0,-9.27467
COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,CHEMBL1294,8.1,-9.9075
OC[C@@H](N1CCCn2cc(cc2C1=O)-c1ccnc(N[C@@H]2C[C@H](O)[C@@H](F)C2)n1)c1ccccc1,CHEMBL3608458,40000.0,-9.53485
C[C@H]1N(CCn2c1nnc2-c1nnc(C)s1)C(=O)c1ccc(F)cc1,CHEMBL3608681,,-10.46156
C[C@H]1N(CCn2c1nnc2-c1nc(C)no1)C(=O)c1ccc(F)cc1,CHEMBL3608682,100000.0,-10.58141
Cc1cc(Oc2cncnc2)cc(n1)C(=O)Nc1ccc(Cl)cn1,CHEMBL4082854,30000.0,-9.52065
CN(C)C(=O)Cn1ccc2ncc(cc12)-c1cccc(c1)C(F)(F)F,CHEMBL4571666,10000.0,-10.86381
CN(C)C(=O)Cn1ccc2ncc(cc12)-c1cccc(n1)C(F)(F)F,CHEMBL4462073,10000.0,-10.42013
CN(C)C(=O)Cn1ccc2ncc(cc12)-c1ccc(Cl)s1,CHEMBL4211247,10000.0,-9.44634
Cn1c(nc(cc1=O)-c1ccncc1F)N1CCOC(C1)C1CCC1,CHEMBL3401117,37700.0,-10.57374
Cc1cc(ccc1F)-c1cnc2ccn(CC(=O)N3CCC3)c2c1,CHEMBL4443868,10000.0,-10.18165
Cc1cccc(n1)C#CC=C1CCN(CC1)C(=O)c1ccccc1,CHEMBL4483689,20000.0,-9.49606
CCOC(=O)N1CCC(CC1)=CC#Cc1cccc(F)c1,CHEMBL4475143,20000.0,-9.85239
Cc1cccc(n1)C#CC=C1CCN(CC1)C(=O)OCc1ccccc1,CHEMBL4548205,20000.0,-10.24862
Cn1cc(cn1)[C@H]1C[C@H]2[C@@H](CF)SC(N)=N[C@]2(CO1)c1ccc(F)cc1F,CHEMBL3422246,26400.0,-10.42067
Cc1cc(Oc2cncc(Cl)c2)cc(n1)C(=O)Nc1ccc(F)cn1,CHEMBL4096818,30000.0,-10.18356
CC1(CC(=O)NCc2ccc(cc2)-c2cc(Cl)cc(Cl)c2)CC2(CCCCC2)OO1,CHEMBL577042,,-12.09261
CC1(CC(=O)NCc2ccc(Oc3cc(cc(c3)C(F)(F)F)C(F)(F)F)cc2)CC2(CCCCC2)OO1,CHEMBL565949,,-12.78763
CCCCNc1nc(N)nc2cccc(OCc3cccnc3)c12,CHEMBL4206363,10000.0,-8.94686
CCCCNc1nc(N)nc2cccc(C(=O)NC(C)C)c12,CHEMBL4209289,10000.0,-8.59933
CC(C)(C)OC(=O)Nc1cccc(CCNC(=O)CC2(C)CC3(CCCCC3)OO2)c1,CHEMBL567374,5000.0,-11.92179
FC(F)(F)c1nn(c2CCCCc12)-c1ccc(CC(=O)NC2CCCC2)cc1,CHEMBL1649665,8000.0,-11.23976
OC(=O)c1cccc(c1)-c1ncccc1-c1cc(Cl)ccc1OCc1ccccc1,CHEMBL206096,50000.0,-12.21144
C1CCN2C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]2C1,CHEMBL412873,60000.0,-8.97269
COc1c(OCc2ccc(F)cc2)cc2oc3cc4OC(C)(C)C=Cc4c(OC\\C=C\\C(O)=O)c3c(=O)c2c1CC=C(C)C,CHEMBL4877549,25000.0,-3.77411
Fc1ccc(C[C@H]2C[C@H](N(C2)C(=O)Cn2cncn2)C(=O)Nc2ccc(Oc3ccc(F)cc3)cc2)cc1,CHEMBL2018486,3775.0,-10.39167
COc1ccc2C[C@H]3[C@H]4CCCC[C@@]4(CCN3C)c2c1,CHEMBL52440,3400.0,-9.08189
CC(=O)N1CCC(CC1)Oc1ccc2OC3(CCN(CC3)C3CCC3)CCc2c1,CHEMBL2013051,30000.0,-8.35621
Fc1cc(cc2n(nnc12)-c1ccc2[nH]c(=O)[nH]c2c1)-c1ccnn1Cc1ccc(cc1)C#N,CHEMBL4516795,40000.0,-10.74714
COc1cc2C[C@@H](CO)[C@H](CO)C(=O)c2cc1O,CHEMBL1668109,,-8.38266
Cc1ccc2c(C(O)=O)c(O)c(nc2c1C)-c1ccc(Cl)cc1,CHEMBL267210,17000.0,-10.83259
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccccc1C#N,CHEMBL382741,0.1,-10.80994
Fc1ccc(NC(=O)c2cc(Oc3cncc(F)c3F)cn3ncnc23)nc1,CHEMBL4092008,30000.0,-10.04894
Fc1ccc(NC(=O)c2cc(Oc3cncnc3)cn3ncnc23)nc1,CHEMBL4085919,30000.0,-9.54181
COc1ccncc1C(=O)NC(=O)Nc1ccc(-c2ccccc2)c(c1)C(F)(F)F,CHEMBL1938952,30000.0,-7.99905
C[C@H]1N(CCn2c1nnc2-c1nc(C)no1)C(=O)c1ccc(cc1)-c1cccs1,CHEMBL3422017,100000.0,-6.62729
OC(=O)c1ccc(cc1)-n1cc(C(=O)c2c(Cl)cccc2Cl)c2cccnc12,CHEMBL4471486,,-11.35467
OC(=O)c1ccc(c(F)c1)-n1cc(C(=O)c2c(Cl)cccc2Cl)c2cccnc12,CHEMBL4438970,10000.0,-11.62823
OC(=O)C(F)(F)F.CCOc1cc(CN2CCC3(CN(C(=O)C3)c3ccc(cc3)C(O)=O)CC2)cc(OCC)c1-c1ccc(F)cc1,CHEMBL4282052,50000.0,-5.83604
O[C@@H](C[C@@H](Cc1cccnc1)C(=O)N[C@@H]1[C@H](O)COc2ccccc12)CN1CCN(Cc2cc3cccc(Cl)c3o2)C[C@H]1C(=O)NCC(F)(F)F,CHEMBL321814,8800.0,-9.21719
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,CHEMBL443,,-8.4182
CCCCCCCCN[C@H](C)[C@@H](O)c1ccc(SC(C)C)cc1,CHEMBL588119,,-8.53963
OC(=O)c1ccc(cc1)-n1cc(C(=O)c2c(Cl)cccc2C(F)(F)F)c2c(F)cccc12,CHEMBL4577020,50000.0,-12.50047
CC(C)n1cnc(c1)-c1nn(c(c1C)-c1ccc(Cl)cc1)-c1ccccc1Cl,CHEMBL584261,10000.0,-10.99832
C[C@H](NC(=O)[C@H]1NCC[C@@H]1O)c1ccc(cc1)-c1noc(CCC2CCCC2)n1,CHEMBL1209617,5000.0,-9.82453
CCCS(=O)(=O)c1ccc2[nH]c(nc2c1)-c1cccc(OC(F)(F)F)c1,CHEMBL2070143,20000.0,-10.69176
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,CHEMBL3623290,50.0,-10.19321
C[C@@H](N[C@H]1CCC[C@@H](C1)c1ccc(cc1)C(=O)N1CCC(CC1)C(O)=O)c1cccc2ccccc12,CHEMBL3894822,16000.0,-10.69766
CN1C[C@@H]2C[C@@H](C[C@@H]2C1)N(Cc1cccc(OC(F)(F)F)c1)C(=O)c1cn(C)cn1,CHEMBL598659,7100.0,-10.83531
Cn1c(nc(cc1=O)-c1ccncc1F)N1CCO[C@@H]2CCCC[C@@H]12,CHEMBL3401131,50000.0,-10.41742
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2cnc(SC)nc2)c1F,CHEMBL3985076,10000.0,-9.84463
CN([C@H]1CCN(C1)C(=O)N1CC[C@H](C1)NC1CCC(C)(C)CC1)C(=O)c1ccc(s1)-c1ccc(cc1)C(F)(F)F,CHEMBL215067,900.0,-8.29859
CN([C@H]1CCN(C1)C(=O)N1CC[C@H](C1)NC1CCC(C)(C)CC1)C(=O)c1ccc(s1)-c1ccc(C)cc1,CHEMBL442064,3162.28,-10.95945
CCS(=O)(=O)c1ccc2[nH]c(nc2c1)-c1cc(ccc1Cl)-c1ccccc1,CHEMBL2070150,15000.0,-10.6957
CC1(CC(=O)NCc2cccc(Br)c2)CC2(CCCCC2)OO1,CHEMBL572184,5000.0,-10.59643
CC(=O)N1CCc2cc(ccc2C1C(=O)Nc1ccc(cc1)C(O)(C(F)(F)F)C(F)(F)F)S(C)(=O)=O,CHEMBL4855766,30000.0,-7.47024
C(Oc1ccc2CCN(CCc2c1)C1CCCC1)c1ccccc1,CHEMBL3094120,600.0,-10.96312
C(Oc1ccc2CCN(CCc2c1)C1CCC1)c1ccccc1,CHEMBL3092643,600.0,-10.22317
CCS(=O)(=O)c1ccc2[nH]c(nc2c1)-c1cccc(-c2ccccc2)c1F,CHEMBL2070146,20000.0,-10.40754
NCCCCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc12,CHEMBL3091687,320.0,-11.26374
Cc1cn(Cc2ccc(Cl)cc2Cl)c2c(\\C=C\\C(=O)NS(=O)(=O)c3cc(Cl)c(Cl)s3)cc(F)cc12,CHEMBL565591,10000.0,-8.10181
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\\C=C\\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,CHEMBL160,100000.0,70.69872
CNCCOc1ccccc1C(C)(C)Nc1nccn(-c2cc(ccc2C)C(=O)NC2CC2)c1=O,CHEMBL4792347,50118.72,-10.50137
Cl.CN1CC(C)(NC(=O)Nc2cccc(c2)-c2nnnn2C)C(CN2CCC[C@@H](Cc3ccc(F)cc3)C2)OC1=O,CHEMBL505914,17000.0,-10.7381
Cc1cc(Oc2cncc(F)c2)cc(n1)C(=O)Nc1ccc(F)cn1,CHEMBL2386849,30000.0,-10.10832
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@H](N1CC(C)(F)F)c1c(F)cc(\\C=C\\C(O)=O)cc1F,CHEMBL4436187,30000.0,-9.66744
COc1cc(\\C=C\\C(O)=O)ccc1[C@H]1N(CC(C)(F)F)[C@H](C)Cc2c1ccc1[nH]ncc21,CHEMBL4517931,30000.0,-10.1305
Nc1ccc(cc1)S(=O)(=O)Nc1ncccn1,CHEMBL439,,-8.15408
C[C@H](NC(C)=O)\\C=C\\c1ccc(Oc2ccc3nc(sc3c2C(F)(F)F)C(C)C)nc1,CHEMBL4226825,20000.0,-7.06867
Cc1ccc(C(=O)N2CCC(CC2)=CC(=O)N[C@@H]2CCN(Cc3ccc4cc(F)ccc4c3)C2)c(O)c1,CHEMBL560275,,-9.24598
O=c1cc(oc2c3ccccc3ccc12)-c1ccccc1,CHEMBL283196,10000.0,-11.13837
Cc1cc(Oc2cncnc2)cc(n1)C(=O)Nc1cc(F)ccn1,CHEMBL4090661,30000.0,-9.56933
Cc1cc(Oc2cncc(F)c2)cc(n1)C(=O)Nc1cc(F)ccn1,CHEMBL4062697,30000.0,-10.17535
OC(=O)C1CN(C1)C1CCC2(C1)Cc1ccccc1Oc1ccccc21,CHEMBL1277312,10000.0,-11.54866
CCNC1=N[C@H]2[C@H](O[C@H](CF)[C@@H](O)[C@@H]2O)S1,CHEMBL4543991,50000.0,-7.13174
CCNC1=N[C@H]2[C@H](O[C@H](CO)C(F)[C@@H]2O)S1,CHEMBL4554360,50000.0,-7.53833
CCN(C)C1=N[C@H]2[C@H](O[C@H](CO)[C@@H](O)[C@@H]2O)S1,CHEMBL4483089,50000.0,-7.27317
CCNC1=N[C@H]2[C@H](O[C@H](CO)[C@@H](O)[C@@H]2O)S1,CHEMBL1213603,50000.0,-7.48936
FC(F)(F)c1cccc(c1)S(=O)(=O)c1ccc(CNC(=O)c2cnc3[nH]ncc3c2)cc1,CHEMBL3260358,10000.0,-9.71048
Cc1ccc(cn1)S(=O)(=O)c1ccc(CNC(=O)N2Cc3ccncc3C2)cc1,CHEMBL2419515,10000.0,-8.83471
C[C@@H](C1CC1)N1Cc2cc(cc(C)c2C1=O)-c1ccn2nc(N)c(-c3cnn(C)c3)c2n1,CHEMBL4755842,40000.0,-11.24498
Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,CHEMBL480,2900.0,-10.64841
C[C@]12CC[C@H]3[C@@H](CCC4=Cc5oncc5C[C@]34C)[C@@H]1CC[C@@]2(O)C#C,CHEMBL1479,2740.0,-11.54009
