smiles,ChEMBL_ID,activity_IC50,binding_score
CNC(=O)c1nnc2ccc(cc2c1N[C@@H](C)C1CCOCC1)-c1ccc(OCCCN(C)C)nc1,CHEMBL4218854,30000.0,-9.52436
C[C@H]1CN(Cc2ccc(\\C=C\\c3n[nH]c4cc(ccc34)[C@@H]3C[C@@]33C(=O)Nc4ccccc34)cc2)C[C@@H](C)O1,CHEMBL3408946,800.0,-10.59015
COc1ccc2NC(=O)[C@@]3(C[C@H]3c3ccc4c(\\C=C\\c5ccc(CN(C)C)cc5)n[nH]c4c3)c2c1,CHEMBL3353348,3500.0,-10.31224
CN1CCN(C(=O)c2cnc(O)nc2Oc2cc(Cl)ccc2Cl)c2ccccc12,CHEMBL3321846,1290.0,-10.08454
Cc1c(F)cc(cc1-c1ccc(cn1)C(=O)NCC(C)(C)C)C(=O)NC1CC1,CHEMBL1088752,31622.78,-8.93768
OC(=O)c1ccccc1NC(=O)CCc1cnc(s1)-c1ccc(O)cc1Cl,CHEMBL236162,2800.0,-9.94413
OC(=O)c1ccccc1NC(=O)CCc1ncc(s1)-c1ccc(O)cn1,CHEMBL237247,4200.0,-9.44927
CCCCOc1ccccc1-c1ccno1,CHEMBL150799,6090.0,-7.18541
OC(=O)c1ccc(cc1)-n1cc(C(=O)c2c(Cl)cccc2Cl)c2cccc(F)c12,CHEMBL4578385,11100.0,-10.48547
OC1(CCS(=O)(=O)CC1)C(=O)N1CC[C@@]2([C@H]1CCc1cc(ccc21)C(F)(C(F)(F)F)C(F)(F)F)S(=O)(=O)c1ccc(F)cc1,CHEMBL4463581,10000.0,-12.26995
C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(S[C@@H]3CN[C@@H](C3)C(=O)N(C)C)=C(N2C1=O)C(O)=O,CHEMBL127,,-8.18848
CCCCOc1ccc(cc1)-c1oncc1C,CHEMBL151038,8180.0,-6.67347
Nc1cccc(c1)-c1ccc(cc1)S(=O)(=O)Nc1ccnn1-c1ccccc1,CHEMBL333108,12000.0,-10.62752
OC(=O)c1ccc(c(F)c1)-n1cc(C(=O)c2c(Cl)cccc2Cl)c2ccccc12,CHEMBL4570491,5900.0,-10.5783
CCCCC\\C=C\\C(=O)CCc1ccc(O)c(OC)c1,CHEMBL25948,29200.0,-7.57163
CCCCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,CHEMBL1095671,8700.0,-7.33863
COc1ccccc1CC[C@@H]1CCc2cc(ccc2C1)[C@H]1CC[C@](N)(CO)C1,CHEMBL4649457,14000.0,-10.6503
CC(COc1ccn(-c2ccc(F)cc2)c(=O)c1)Oc1ccccc1,CHEMBL4164219,30000.0,-9.06224
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(C2)c2cccc(c2)S(F)(F)(F)(F)F)n1C,CHEMBL1210614,2000.0,-11.635
Cc1cnc2[nH]cc(Cc3cnc(NCc4cccc(n4)N4CCOCC4)nc3)c2c1,CHEMBL3669003,5000.0,-9.82828
COc1cc(NC(C(=O)c2c[nH]c3ccccc23)c2ccccc2)cc(OC)c1,CHEMBL4212403,4800.0,-9.43518
C1CC(CCO1)c1c[nH]c2ncnc(N[C@H]3CC[C@@H](CC3)N3CCOCC3)c12,CHEMBL4064608,30000.0,-8.94184
CS(=O)(=O)N1CCN(CC1)C(=O)c1cnc2ccc(F)cc2c1-c1ccc(cc1)C1(CC1)C#N,CHEMBL4206272,10000.0,-9.85226
NC(=O)N1CCC(CC1)c1ccc(NC(=O)c2nc(c[nH]2)C#N)c(c1)C1=CCCCC1,CHEMBL2158303,,-9.84204
CC(C)(C)c1cc(Nc2ccc(Cl)cc2Cl)ncc1C(=O)NCC1CCOCC1,CHEMBL465470,17000.0,-9.35915
OC[C@H](c1ccc(Cl)c(F)c1)n1ccc(cc1=O)-c1ccnc(NC2CCOCC2)n1,CHEMBL3409588,10000.0,-10.08881
Clc1ccc(cc1)C(NC(=O)CNC(=O)c1ccc(cc1)C#N)c1ccccc1,CHEMBL475927,14700.0,-9.83172
Clc1ccc(cc1)C(NC(=O)CNC(=O)c1ccncc1)c1ccccc1,CHEMBL452423,50000.0,-9.30826
CCCCNC(=O)NS(=O)(=O)c1ccc(CO)cc1,CHEMBL3942720,25000.0,-7.41435
NC(=O)C[S+]([O-])Cc1ccccc1Oc1ccc(Cl)c(Cl)c1,CHEMBL2043240,2443000.0,-7.64556
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O,CHEMBL578,,-8.31195
COc1ccc(Nc2nc3cc(ccc3n2Cc2ccccc2C(F)(F)F)C(N)=O)cc1,CHEMBL557885,4000.0,-9.39561
C[C@@H](O)c1nc(C)nn1-c1cc(nc(C)n1)N1CC(C1)c1nc2ccccc2n1C,CHEMBL4110385,50000.0,-10.45284
CC(C)Cc1cc(O)c(-c2ccccc2)c(=O)[nH]1,CHEMBL3597017,20000.0,-7.80998
O=C(NC1CC1c1ccccc1)N1CCC(CC1)c1nc(no1)-c1ccccn1,CHEMBL552382,10000.0,-10.69676
O[C@@H](C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1[C@H](O)COc2ccccc12)CN1CCN(Cc2ccc(o2)-c2ccncc2)C[C@H]1C(=O)NCC(F)(F)F,CHEMBL114756,5500.0,-11.64866
Clc1ccc(cc1)C(NC(=O)CNC(=O)c1ccsc1)c1ccccc1,CHEMBL476360,50000.0,-9.07272
CCc1c(CCCC(O)=O)cccc1-c1nsc(n1)-c1ccc(OC(C)C)c(c1)C#N,CHEMBL2059517,5011.87,-9.06171
Cn1cc(cn1)-c1ccc(cc1)-c1ccc(cc1)C1=NC2(CC2)C(=O)N1C[C@@H]1CCN(C1)C(=O)C1CC1,CHEMBL4125752,7900.0,-10.05068
Cc1cc(ccn1)-c1ccc2OCCn3c(Oc4cccc(OC(F)(F)F)c4)nnc3-c2c1,CHEMBL4751613,14300.0,-10.74082
OC(=O)c1ccccc1NC(=O)CCc1[nH]nc2c1ccc1cc(O)ccc21,CHEMBL483352,9200.0,-10.99012
NC(=O)[C@@]12CC3CC(C1)[C@H](OC(=O)N1CC[C@H](C1)Nc1ccc(cn1)C(F)(F)F)C(C3)C2,CHEMBL1271320,4100.0,-9.77898
CC(Nc1c(Cl)cnc2cnc(cc12)-c1cnc(nc1)C(C)(C)O)c1ccccc1F,CHEMBL4789048,,-10.35126
COc1ccc(cc1OC)C(=O)NCc1cccc(c1)C(=O)Nc1ccc(CO)cc1,CHEMBL605360,30000.0,-9.17151
Cn1ccnc1C(=O)N1CCC(CC1)c1ccc(cc1C(F)(F)F)C(=O)NC(N)=N,CHEMBL2170617,18000.0,-9.58455
NC(=N)NC(=O)c1ccc(C2CCN(CC2)C(=O)c2ccc(O)nc2)c(c1)C(F)(F)F,CHEMBL2170639,29000.0,-11.00361
CC(C)OC(=O)N1CCC2(CC(CCCOc3ccc(nc3)C(=O)NC3CC3)C2)CC1,CHEMBL4227426,,-8.89455
CS(=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl,CHEMBL1236282,,-7.00748
COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1,CHEMBL6,,-8.31822
C[C@H](N1CC[C@@](CC(C)(C)O)(OC1=O)c1ccc(F)cc1)c1ccc(cc1)-c1ccc(=O)n(C)n1,CHEMBL3645512,50000.0,-10.47726
COc1ccc(CCC(O)=O)cc1-c1ccc(cc1[C@@H]1CC[C@H]2[C@H](OC(=O)N12)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(F)(F)F,CHEMBL4848777,9000.0,-11.77191
C[C@H]1SC(N)=N[C@@](C)([C@H]1F)c1cc(NC(=O)c2cnc(OCF)cn2)ccc1F,CHEMBL4557670,3500.0,-8.50401
CCc1cc(Cc2ccc(CC(N)=O)cc2)nc(n1)-c1cccc(Cl)c1,CHEMBL4573171,100000.0,-9.38537
Clc1ccc2[nH]c(=O)c3nc([nH]c3c2c1)-c1ccccc1Cl,CHEMBL2387592,30000.0,-9.39468
Clc1ccccc1-c1nc2c([nH]1)c1ccc(cc1[nH]c2=O)-c1cccs1,CHEMBL2387603,30000.0,-10.37463
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,CHEMBL1539,,-7.36479
C[C@H]1CC[C@@H](CC1)[C@H](NC(=O)c1cc2ccccc2cc1NC(=O)Nc1c(Cl)cc(Cl)cc1Cl)C(O)=O,CHEMBL480732,180.0,-11.26495
CC(C)OC(=O)N1CCC2(CC(CCCOc3ccc(cn3)C(=O)NC3CC3)C2)CC1,CHEMBL4228417,,-8.89069
COc1ccc(Cl)cc1N1CCN(CC1)C(=O)c1ccc(s1)C(=O)C(F)(F)F,CHEMBL521355,,-9.23959
Cc1cc(C)c(NC(=O)Nc2cc3ccccc3cc2C(=O)N[C@@H]([C@H]2CCCC(=O)C2)C(O)=O)c(C)c1,CHEMBL473422,,-11.477
Fc1cccc(Cl)c1-c1nc2c([nH]1)c1ccc(cc1[nH]c2=O)-c1ccccc1,CHEMBL2387503,30000.0,-11.34348
CCCCCc1ccc2c3[nH]c(nc3c(=O)[nH]c2c1)-c1ccccc1Cl,CHEMBL2387597,30000.0,-9.6709
Clc1ccccc1-c1nc2c([nH]1)c1cc(Br)ccc1[nH]c2=O,CHEMBL2387591,30000.0,-9.26471
C[C@]1(CO[C@](C)(C(N)=N1)C(F)(F)F)c1cc(NC(=O)c2ncc(cc2Cl)C#N)ccc1F,CHEMBL5073160,20000.0,-9.70025
CN([C@@H]1CCc2c(C1)c1ncccc1n2CC(O)=O)S(=O)(=O)c1ccc(F)cc1,CHEMBL550465,30000.0,-9.58589
CCCCOc1ccc(cc1)-c1ccncc1,CHEMBL151280,46.0,-7.01567
CN(Cc1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(=O)[C@H]1CN(C[C@@H]1c1ccccc1)C(=O)C1CCN(CC1)C(C)=O,CHEMBL391963,26000.0,-12.44962
C[C@@H](OC(=O)Nc1c(C)noc1-c1ccc(cc1)-c1ccc(cc1)C1(CC1)C(O)=O)c1ccccc1,CHEMBL4297270,5500.0,-10.34981
CCCCOc1ccc(cc1)-c1ccccn1,CHEMBL150653,26400.0,-7.07626
Nc1n[nH]cc1-c1cc(ccc1Oc1cc(F)c(cc1Cl)S(=O)(=O)Nc1nncs1)C(F)(F)F,CHEMBL2325627,658.0,-9.87825
CC(C)(c1cc(-c2cccc(c2)-c2ccc(cc2)C2CC2C(O)=O)c2ncccc2c1)S(C)(=O)=O,CHEMBL253083,1700.0,-11.22289
CCC(=O)c1cc(-c2ccc(Cl)cc2)n(c1C)-c1ccc(cc1)S(N)(=O)=O,CHEMBL490153,10000.0,-9.02983
OC(=O)c1ccc(cc1C(F)(F)F)-n1cc(C(=O)c2c(Cl)cccc2Cl)c2ccccc12,CHEMBL4463023,,-10.56032
OC(=O)c1cc(Cl)c(c(Cl)c1)-n1cc(C(=O)c2c(Cl)cccc2Cl)c2ccccc12,CHEMBL4543848,,-10.08145
Cc1cc(n[nH]1)-c1ccc(cc1)C(=O)[C@@H]1CCCC[C@H]1C(=O)Nc1cn(C)nc1C#N,CHEMBL4555790,7943.28,-9.52271
CC(C)OC(=O)N1CCC2(CC(CCCOc3ccc(C(=O)N4CCCC4)c(F)c3)C2)CC1,CHEMBL4227731,10000.0,-9.67253
CCCCNc1nc(N)nc2cccc(C(=O)N(C)Cc3ccccc3)c12,CHEMBL4218623,10000.0,-8.70131
CCCCNc1nc(N)nc2cccc(C(=O)N[C@@H](C)c3ccccc3OC)c12,CHEMBL4217425,,-8.425
CC(C)OC(=O)N1CCC2(CC(CCCOc3ccc(C(=O)NC4CC4)c(F)c3)C2)CC1,CHEMBL4228249,,-8.67432
CS(=O)(=O)N(c1ccccc1)c1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(c1)C(F)(F)F)C1CCCC1,CHEMBL1210434,6900.0,-12.67455
OC(=O)Cc1ccc2oc(nc2c1)-c1ccc(NC(=O)\\C=C\\c2ccc(Br)cc2)c(F)c1,CHEMBL196875,30000.0,-8.00187
C1C[C@H]2CNC[C@]2(C1)c1ccc2ccccc2c1,CHEMBL1813476,25000.0,-8.49815
COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c1cccs1,CHEMBL9514,,-7.84633
O=Cc1ccc(o1)-c1cccnc1,CHEMBL178708,2600.0,-6.38991
CCN1CC(C1)n1nccc1-c1cc(Cl)ccc1Oc1ccc(cc1C#N)S(=O)(=O)Nc1cscn1,CHEMBL2324748,17992.0,-9.05434
Cc1cnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4c(F)cccc4F)c3F)c2c1,CHEMBL3904681,10000.0,-10.52478
Cc1csc(n1)-c1cccnc1,CHEMBL410355,,-6.02371
Nc1ccc(cc1)S(=O)(=O)Nc1nccs1,CHEMBL437,,-7.03955
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2ccc(F)nc2)c1F,CHEMBL3964025,10000.0,-9.75481
COc1cnc(nc1)-c1ccc(Cn2c(CC(C)(C)C(O)=O)c(SC(C)(C)C)c3cc(OCc4ccc(C)cn4)ccc23)cc1,CHEMBL1229205,4.5,-9.99413
CC(C)(O)CC(=O)N[C@@H]1CC[C@@]2([C@H]1CCc1cc(ccc21)C(F)(C(F)(F)F)C(F)(F)F)S(=O)(=O)c1ccc(F)cc1,CHEMBL4784900,12000.0,-10.77215
COc1ccc(CN2CCNCC2)c(OC)c1OC,CHEMBL203266,,-5.75119
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2cnc(nc2)N(C)C)c1F,CHEMBL3942381,5000.0,-9.22094
Nc1ccc(cc1)S(=O)(=O)Nc1ccnn1-c1ccccc1,CHEMBL1109,180.0,-8.86792
CNC(=O)N1CCc2c(C1)c(nn2C1CCOCC1)N1CCCc2cc(-c3cnn(C)c3)c(cc12)C(F)F,CHEMBL4097025,10000.0,-11.28495
CCc1ccccc1N(CC(=O)NCc1ccc(Cl)cc1)S(=O)(=O)c1ccc(C)cc1,CHEMBL240436,6309.57,-9.96212
CC#CC(CC(O)=O)c1ccc(Oc2ccc(cc2OC(F)F)C(F)(F)F)cc1,CHEMBL1777861,50000.0,-9.32263
Nc1oncc1-n1cccn1,CHEMBL4168975,10000.0,-5.07226
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(c2)C#N)cc1C1CC1,CHEMBL480212,,-9.37631
Cc1cccc(Nc2cc(C3CC3)c(cn2)C(=O)NCC2CCOCC2)c1,CHEMBL480214,,-9.49769
Clc1ccc(Nc2cc(C3CC3)c(cn2)C(=O)NCC2CCOCC2)cc1Cl,CHEMBL482186,,-9.16948
Cc1c(O)noc1C1CCN(CC1)C(=O)NC1CC1c1ccccc1,CHEMBL552196,10000.0,-9.97817
O=C(NCc1ccc(cc1)S(=O)(=O)C1CCN(CC1)C1CCOCC1)N1Cc2ccncc2C1,CHEMBL2419525,270.0,-10.60037
Cn1cnnc1C1CCN(CC1)C(=O)NC1CC1c1ccccc1,CHEMBL550652,10000.0,-8.63856
CCCCCC[C@@H]1[C@@H](OC(=O)CC(C)C)[C@H](C)OC(=O)[C@@H](NC(=O)c2cccc(NC=O)c2O)[C@@H](C)OC1=O,CHEMBL211501,,-9.52835
Cc1nnc2sc(C(=O)NCc3ccc(cc3)S(=O)(=O)C(F)(F)F)c(N)c2c1C,CHEMBL3915634,30000.0,-10.09035
COc1ccc(cc1OC)-c1cc(=O)c2c(O)c(OC)c(OC)cc2o1,CHEMBL226508,10000.0,-8.33889
Oc1cccc(c1)-c1oc2ccc(O)cc2c(=O)c1O,CHEMBL4464764,10000.0,-9.47367
C[C@@H]1Cc2c([nH]c3ccccc23)[C@]2(N1)C(=O)Nc1ccc(Cl)cc21,CHEMBL1085369,10000.0,-10.10897
CCOc1cc(\\C=C\\C(=O)c2ccncc2)cc(OC)c1OCC,CHEMBL4210137,20000.0,-7.30903
Nc1[nH]ncc1-c1cccc(c1)-c1cccc(N)c1,CHEMBL3806191,25000.0,-8.67954
N[C@H]1C[C@@H]1c1ccccc1.N[C@@H]1C[C@H]1c1ccccc1,CHEMBL3989843,,-6.30215
C[C@@H]1CN(CCN1C(=O)C12CC3CC(CC(C3)C1)C2)c1cccnc1C#N,CHEMBL2397347,30000.0,-8.66536
Clc1ccc2nc(N3CCCCC3)c(-c3nnn[nH]3)c(-c3ccccc3)c2c1,CHEMBL3959018,13000.0,-9.16505
COc1cccc(c1)[C@@H](C)NC(=O)c1ccc(cc1)-c1ccncn1,CHEMBL4460511,6000.0,-8.72806
N1c2ccccc2Sc2ccccc12,CHEMBL828,,-7.42357
OC(=O)c1ccc(c(F)c1)-n1cc(C(=O)c2c(Cl)cccc2C(F)(F)F)c2cccnc12,CHEMBL4556521,17200.0,-10.48784
CNc1nc(C)nc(n1)N1CCC(CC1)C(=O)NCc1ccccc1OC,CHEMBL2392708,25000.0,-8.91234
Cc1cccc2N3CCNCC3NC(=O)c12,CHEMBL590078,40000.0,-7.81332
C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@@H](CC1)C#N,CHEMBL2386633,10000.0,-7.84
CC(C)c1cc(CNC(=O)c2ccc(Cl)c(OC3CCN(C)CC3)c2)on1,CHEMBL3933906,30000.0,-8.77286
[Na+].COc1cnc(nc1)-c1ccc(Cn2c(CC(C)(C)C([O-])=O)c(SC(C)(C)C)c3cc(OCc4ccc(C)cn4)ccc23)cc1,CHEMBL1210423,4500.0,-9.99433
CCC(=O)N(Cc1ccc(cc1)C(F)(F)F)c1cc(F)cc(c1)-c1nnn[nH]1,CHEMBL2036210,280.0,-9.24121
COc1cc(NC(=O)c2ccccc2F)ccc1-c1nnc(NCCCN2CCCCC2)o1,CHEMBL2022495,100000.0,-9.71829
Fc1cccc(c1)S(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3nccc(C#N)c23)c1F,CHEMBL3979607,10000.0,-10.40131
NC[C@H](NC(=O)c1ccc([nH]1)-c1cc(F)c(Cl)c(F)c1)c1nc(CO)cs1,CHEMBL4761836,25000.0,-8.77857
COc1ncc(cn1)-c1cnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4c(F)cccc4F)c3F)c2c1,CHEMBL3940360,10000.0,-11.08154
CC(Nc1c(Cl)cnc2ccc(nc12)-c1cnc(nc1)C(C)(C)O)c1ccccc1F,CHEMBL4742065,,-10.6427
Cl.CN[C@H](CNc1cc(F)c(cc1Cl)S(=O)(=O)Nc1ncc(F)s1)CC(C)(C)C,CHEMBL4747709,28000.0,-7.88569
COc1ccc(Cl)cc1NCC1C(c2ccc(cc2)S(N)(=O)=O)C1(C)C,CHEMBL4541269,10000.0,-8.82614
COc1cccc(c1)-c1nc(SC)c2ccccc2n1,CHEMBL3822867,4190.0,-7.96811
C[C@H](c1ccc(Cl)cc1Cl)n1nc(C#N)c2ncc(nc12)C1=CC[C@@H]([C@H](C)C1)N1CCC[C@H]1CO,CHEMBL4459231,10000.0,-10.19541
Cc1ccc(cc1)-c1ncnc(Nc2ccc3C(=N)NCc3c2)c1O,CHEMBL4648414,20000.0,-10.04722
Cc1cc(C)c(cc1NC(=O)c1ccc(OCc2ccccn2)cc1)-c1cn(C)cn1,CHEMBL4637222,4500.0,-9.81687
Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@@H]3c3ccc(cc3F)C(F)(F)F)C2)n1C,CHEMBL3901587,17000.0,-9.62639
CC(C)c1cc(C(=O)N2CCc3sccc3C2)c(O)cc1O,CHEMBL3935883,50000.0,-8.47957
OC1=C(Sc2ccccc2Cl)C(=O)CC(C1)c1c(Cl)cccc1C(F)(F)F,CHEMBL3318472,5000.0,-9.62409
CNc1nc(C)nc(n1)N1CCC(CC1)C(=O)NCc1ccccc1,CHEMBL2392688,25000.0,-8.65998
CCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C(\\F)=C\\CN(C)C,CHEMBL3357637,10000.0,-9.79793
CON=C(C)c1ncn-2c1COc1c(CCN3CCN(CC3)c3cccc4nc(C)ccc34)cccc-21,CHEMBL1241737,4000.0,-10.7007
Nc1nc2c(cc(O)c(O)c2s1)C(=O)NCc1ccccc1,CHEMBL4456198,25000.0,-8.8336
Cc1nc(ccc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3ccc(cc3)C(F)(F)F)C2)n1C)C(N)=O,CHEMBL3941520,10000.0,-9.58265
Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(cc3)C(F)(F)F)C2)nnc1-c1ccc(nc1)C(N)=O,CHEMBL3950254,17000.0,-10.37014
Cl.Cc1nnc(C)n1-c1ccc(O[C@@H]2[C@H](Cc3c2cc(Cl)cc3Cl)N2CC[C@@H](O)C2)c(F)c1,CHEMBL3892788,900.0,-10.48962
Cc1nnc2sc(C(=O)NCc3ccc(cc3)S(F)(F)(F)(F)F)c(N)c2c1C,CHEMBL3942511,30000.0,-10.91421
Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@H]3c3ccc(cc3F)C(F)(F)F)C2)n1C,CHEMBL3955505,17000.0,-9.58746
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12,CHEMBL115,,-11.09844
COc1cc(ccn1)N1Cc2cn(nc2[C@H]1C(C)(C)C)-c1cccc(c1)S(C)(=O)=O,CHEMBL3940521,8297.0,-9.47866
CC(C)[C@H]1N(Cc2cn(nc12)-c1cccc(c1)S(C)(=O)=O)c1cc(ncn1)C(F)(F)F,CHEMBL3960195,5210.0,-9.80926
CS(=O)(=O)N1[C@@H](C2=C(CCC2=O)N(C1=O)c1cccc(c1)C(F)(F)F)c1ccc(cc1)C#N,CHEMBL4107405,50000.0,-9.82945
O=S(=O)(N1CCC[C@H]1CCN1CCN(CC1)c1cccc2sccc12)c1cncc2ccccc12,CHEMBL4239823,100000.0,-10.87202
CC(C)OC(=O)[C@H](Cn1ccnc1)NC(=O)c1noc2c1ccc1ccccc21,CHEMBL4227911,50000.0,-9.21724
CCC1CN(C(=O)Nc2ccccc2)c2ccc(cc2O1)-c1ccc(OCC(C)(C)C(O)=O)nc1,CHEMBL3287894,500.0,-10.27943
Clc1cccc(c1)N1CCN(CCCn2nc3ccccn3c2=O)CC1,CHEMBL621,,-9.14264
COc1ccc2c(O[C@H]3CCN4[C@@H](C3)C(=O)N[C@@]3(C[C@H]3\\C=C\\CCCCN(C)C4=O)C(=O)NS(=O)(=O)C3(C)CC3)cc(nc2c1C)-c1nc(cs1)C(F)(F)F,CHEMBL3634394,10000.0,-8.40135
CNS(=O)(=O)Nc1cccc(Cc2c(C)c3ccc(OC(=O)N(C)C)cc3oc2=O)c1,CHEMBL3092189,29000.0,-9.11397
COc1cccc(c1)C(=O)COc1ccc(CC2SC(=O)NC2=O)cc1,CHEMBL4291468,23000.0,-8.83241
CS[C@]1(CCN(CC(=O)N2CCC(=CC2)c2ccc(cc2)-c2ncn(C)n2)C1)C(=O)Nc1ccc2[nH]nc(-c3ccc(OC(C)C)nc3)c2c1,CHEMBL4213970,5000.0,-11.89918
CCOC(N)=O,CHEMBL462547,,-3.9803
Oc1ccc(cc1[N+]([O-])=O)[As](O)(O)=O,CHEMBL1321154,,-6.18129
Cl.CCN[C@H]1CCC[C@H](C1)c1c[nH]c2ccc(NC(=N)c3cccs3)cc12,CHEMBL2036275,,-8.91424
Cc1cccc(n1)-c1[nH]c(CNc2ccccc2F)nc1-c1ccc2ncnn2c1,CHEMBL3260567,10000.0,-10.08322
Clc1ccc(cc1Cl)[C@@]12CNC[C@@H]1CCCC2,CHEMBL1813471,25000.0,-7.58616
CCN1C[C@@H]2CCCC[C@@]2(C1)c1ccc(Cl)c(Cl)c1,CHEMBL1813317,5000.0,-7.77151
Fc1ccc(NC(=O)c2cc(Oc3cncc(F)c3)cn3ncnc23)nc1,CHEMBL4089114,30000.0,-9.00711
Cl.CCCCN1C(=O)[C@H](NC(=O)C11CCN(Cc2ccc(Oc3ccccc3)cc2)CC1)[C@H](O)C1CCCCC1,CHEMBL536754,3700.0,-10.12695
CC1(C)CN2CCNCc3cccc1c23,CHEMBL4645774,50000.0,-7.3353
CSc1ccc2nc(N)sc2c1,CHEMBL4592124,25000.0,-5.48516
Nc1nc2ccc(OCc3ccc(cc3)C#N)cc2s1,CHEMBL4468228,25000.0,-7.56867
Cc1c(nnn1-c1ccccn1)C(=O)Nc1ccc2COB(O)c2c1,CHEMBL4874673,50000.0,-9.16943
COc1cc(OC)c(Cl)c(NC(=O)N(C)c2cc(Nc3ccc(CCCN(C)C)cc3)ncn2)c1Cl,CHEMBL1834660,10000.0,-8.59697
CS[C@]1(CCN(CC(=O)N2CCC(=CC2)c2ccc(cc2)-c2ncn(C)n2)C1)C(=O)Nc1ccc2[nH]nc(-c3ccc(OC(C)C)nc3)c2c1,CHEMBL4213970,5000.0,-11.89918
Cc1cn(cn1)-c1ccc2C(=O)N(C[C@@]34C[C@@H]3C(C)(C)Oc3ccc(cc43)C(F)(F)F)CCn2c1=O,CHEMBL4280986,22700.0,-10.90195
CC1CNCCN(C1)S(=O)(=O)c1ccc(NC(=O)NCc2cccnc2)cc1,CHEMBL2393166,2180.0,-9.51392
O=C(NCc1cccnc1)Nc1ccc(cc1)S(=O)(=O)N1C2CCC1COC2,CHEMBL2393158,1050.0,-9.69627
CN(C)c1ccc(CNC(=O)Nc2ccc(cc2)S(=O)(=O)c2ccccc2)cn1,CHEMBL2393184,,-9.8546
Cc1cncc(CNC(=O)Nc2ccc(cc2)S(=O)(=O)c2ccccc2)c1,CHEMBL2393176,125.0,-10.19082
Fc1ccc(F)c2c1OC[C@H]1[C@@]3(CCOC3)CCC[C@@]21S(=O)(=O)c1ccc(Cl)cc1,CHEMBL3629738,20000.0,-11.35175
COc1cc2ccc(cc2cc1OC)C(C(C)C)n1ncnn1,CHEMBL3682506,4800.0,-8.20666
C(c1ccccc1)n1cnc(c1)-c1cccnc1,CHEMBL178780,26900.0,-7.93151
CC(C)OC[C@H](NC(=O)c1cc2ccccc2cc1NC(=O)Nc1c(C)cc(C)cc1C)C(O)=O,CHEMBL473643,6920.0,-10.15061
C[C@@H]1CCCN1CCCOc1ccc(cc1F)-c1ccc(=O)n(C)n1,CHEMBL1829477,30000.0,-8.18478
CS(=O)(=O)Nc1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cn1,CHEMBL1825096,10000.0,-9.28972
C(NCc1ccc(s1)-c1cccnc1)c1ccc(s1)-c1cccnc1,CHEMBL178711,710.0,-8.54286
CC(C)Oc1ccc(cc1C#N)-c1nc(no1)-c1ccc2CN(CCc2c1C)C(CO)CO,CHEMBL1836215,4300.0,-8.13252
CO[C@@H](C)c1c(NC(=O)Nc2cnc(c(Cl)c2)-n2nccn2)cnc2cc(Cl)nn12,CHEMBL4748253,20000.0,-9.06288
CC#C[C@@H](CC(O)=O)c1ccc(OC[C@H]2COc3ccc(Cl)cc3O2)cc1,CHEMBL4288001,60500.0,-9.47607
COc1ccc2[nH]c(SCc3ccc4ccccc4n3)nc2c1,CHEMBL2018924,6180.0,-8.98208
CCCCN[C@H]1CC[C@H](CC1)c1ccc(OCCCN2CCCCC2)cc1,CHEMBL1824248,1000.0,-8.4076
Cc1noc(C)c1-c1ccc2c(Nc3ccccc3C(C)(C)C)c(cnc2c1)C(O)=O,CHEMBL2017269,10000.0,-9.96459
